,target,sex,race,age_cat,priors_count,c_charge_degree
2212,0,1.0,0.0,25 to 45,1 to 3,F
2213,1,0.0,0.0,Less than 25,1 to 3,F
2214,0,0.0,0.0,Greater than 45,More than 3,M
2215,1,0.0,0.0,Less than 25,1 to 3,F
2216,0,1.0,0.0,25 to 45,1 to 3,M
2217,0,0.0,0.0,25 to 45,0,M
2218,1,0.0,1.0,25 to 45,0,F
2219,1,0.0,0.0,25 to 45,More than 3,F
2220,0,0.0,0.0,Greater than 45,0,M
2221,0,0.0,0.0,25 to 45,More than 3,F
2222,0,1.0,0.0,25 to 45,0,M
2223,1,0.0,1.0,Greater than 45,1 to 3,F
2224,1,0.0,1.0,25 to 45,1 to 3,F
2225,0,1.0,0.0,25 to 45,0,F
2226,0,0.0,0.0,Greater than 45,1 to 3,M
2227,0,0.0,0.0,Less than 25,0,F
2228,0,1.0,0.0,Less than 25,1 to 3,F
2229,0,1.0,0.0,25 to 45,1 to 3,F
2230,0,0.0,1.0,25 to 45,More than 3,M
2231,1,1.0,1.0,25 to 45,More than 3,F
2232,1,0.0,0.0,Greater than 45,More than 3,F
2233,0,0.0,0.0,25 to 45,0,F
2234,1,0.0,0.0,25 to 45,More than 3,F
2235,0,0.0,1.0,Greater than 45,1 to 3,M
2236,1,0.0,0.0,Greater than 45,More than 3,F
2237,1,0.0,0.0,25 to 45,1 to 3,F
2238,0,0.0,0.0,Less than 25,0,M
2239,0,0.0,0.0,Less than 25,More than 3,F
2240,1,0.0,0.0,25 to 45,More than 3,F
2241,0,0.0,1.0,25 to 45,0,F
2242,1,0.0,1.0,25 to 45,More than 3,F
2243,1,0.0,0.0,25 to 45,More than 3,M
2244,1,0.0,0.0,25 to 45,More than 3,F
2245,1,0.0,0.0,25 to 45,More than 3,F
2246,0,0.0,0.0,25 to 45,1 to 3,F
2247,0,0.0,1.0,25 to 45,0,F
2248,0,0.0,1.0,Greater than 45,0,M
2249,1,0.0,0.0,25 to 45,More than 3,F
2250,0,0.0,0.0,25 to 45,More than 3,F
2251,0,0.0,0.0,Less than 25,0,F
2252,0,0.0,0.0,Less than 25,0,F
2253,0,0.0,1.0,Greater than 45,0,M
2254,0,0.0,0.0,Less than 25,0,F
2255,0,0.0,1.0,Greater than 45,0,F
2256,1,0.0,1.0,25 to 45,0,F
2257,1,0.0,0.0,Less than 25,0,F
2258,1,0.0,0.0,Greater than 45,More than 3,F
2259,0,1.0,0.0,25 to 45,1 to 3,F
2260,1,0.0,0.0,25 to 45,More than 3,M
2261,0,1.0,1.0,Less than 25,0,M
2262,1,0.0,1.0,Less than 25,More than 3,M
2263,1,1.0,0.0,25 to 45,1 to 3,M
2264,0,0.0,1.0,Less than 25,1 to 3,M
2265,0,0.0,1.0,Greater than 45,1 to 3,M
2266,1,0.0,1.0,25 to 45,1 to 3,F
2267,1,0.0,0.0,25 to 45,1 to 3,F
2268,0,0.0,0.0,25 to 45,More than 3,F
2269,1,1.0,1.0,25 to 45,0,M
2270,1,0.0,1.0,Greater than 45,1 to 3,F
2271,0,0.0,1.0,25 to 45,0,M
2272,0,0.0,0.0,25 to 45,1 to 3,F
2273,0,0.0,0.0,Less than 25,0,F
2274,0,0.0,1.0,Greater than 45,1 to 3,M
2275,0,0.0,1.0,25 to 45,More than 3,F
2276,1,0.0,0.0,25 to 45,More than 3,F
2277,1,1.0,0.0,25 to 45,1 to 3,F
2278,0,0.0,0.0,25 to 45,0,F
2279,0,0.0,1.0,25 to 45,0,F
2280,1,0.0,0.0,Less than 25,0,M
2281,1,0.0,0.0,Greater than 45,More than 3,F
2282,0,1.0,1.0,Greater than 45,0,F
2283,1,0.0,0.0,Greater than 45,0,F
2284,0,0.0,0.0,25 to 45,0,F
2285,1,0.0,0.0,25 to 45,More than 3,F
2286,0,1.0,0.0,25 to 45,1 to 3,M
2287,0,0.0,1.0,Less than 25,0,F
2288,0,0.0,1.0,Greater than 45,1 to 3,M
2289,0,0.0,0.0,Greater than 45,More than 3,M
2290,1,0.0,0.0,Less than 25,0,M
2291,0,0.0,0.0,25 to 45,More than 3,M
2292,0,0.0,0.0,25 to 45,1 to 3,F
2293,1,0.0,0.0,25 to 45,More than 3,F
2294,1,0.0,0.0,25 to 45,More than 3,F
2295,1,0.0,0.0,25 to 45,0,F
2296,0,0.0,1.0,25 to 45,1 to 3,F
2297,1,0.0,0.0,25 to 45,More than 3,F
2298,1,1.0,0.0,25 to 45,1 to 3,F
2299,1,0.0,1.0,25 to 45,1 to 3,M
2300,1,0.0,0.0,25 to 45,More than 3,F
2301,1,0.0,0.0,25 to 45,More than 3,F
2302,1,0.0,0.0,25 to 45,More than 3,F
2303,1,0.0,1.0,25 to 45,1 to 3,F
2304,1,0.0,1.0,25 to 45,0,F
2305,0,0.0,1.0,Greater than 45,1 to 3,M
2306,1,1.0,0.0,25 to 45,0,F
2307,1,1.0,1.0,Greater than 45,More than 3,F
2308,1,0.0,1.0,25 to 45,1 to 3,F
2309,0,0.0,0.0,Greater than 45,More than 3,M
2310,1,1.0,1.0,25 to 45,0,F
2311,0,0.0,1.0,25 to 45,More than 3,F
2312,0,0.0,0.0,25 to 45,0,M
2313,0,0.0,1.0,Greater than 45,0,M
2314,0,0.0,0.0,25 to 45,More than 3,M
2315,0,0.0,0.0,25 to 45,1 to 3,F
2316,0,1.0,1.0,25 to 45,0,M
2317,1,0.0,1.0,Less than 25,1 to 3,F
2318,0,0.0,1.0,Greater than 45,1 to 3,M
2319,1,0.0,0.0,25 to 45,1 to 3,F
2320,1,0.0,0.0,25 to 45,More than 3,M
2321,1,0.0,0.0,25 to 45,More than 3,F
2322,0,0.0,1.0,25 to 45,0,M
2323,1,0.0,0.0,25 to 45,More than 3,F
2324,0,0.0,0.0,Greater than 45,More than 3,M
2325,0,1.0,0.0,Less than 25,0,M
2326,1,0.0,0.0,25 to 45,More than 3,M
2327,0,0.0,0.0,25 to 45,More than 3,M
2328,1,0.0,1.0,25 to 45,1 to 3,F
2329,0,0.0,0.0,25 to 45,1 to 3,F
2330,1,0.0,0.0,25 to 45,1 to 3,M
2331,1,0.0,1.0,Greater than 45,0,F
2332,0,0.0,1.0,25 to 45,More than 3,F
2333,1,0.0,0.0,Less than 25,1 to 3,F
2334,0,1.0,0.0,Less than 25,0,F
2335,0,0.0,1.0,Greater than 45,0,F
2336,1,0.0,0.0,25 to 45,0,F
2337,1,0.0,1.0,25 to 45,More than 3,F
2338,0,0.0,1.0,Less than 25,1 to 3,F
2339,1,0.0,1.0,25 to 45,0,F
2340,0,0.0,1.0,25 to 45,1 to 3,F
2341,0,0.0,0.0,Less than 25,1 to 3,F
2342,1,0.0,1.0,Less than 25,1 to 3,F
2343,0,0.0,1.0,25 to 45,1 to 3,F
2344,0,0.0,0.0,25 to 45,0,M
2345,0,0.0,1.0,25 to 45,0,F
2346,1,0.0,0.0,Less than 25,More than 3,F
2347,1,0.0,0.0,25 to 45,1 to 3,M
2348,1,0.0,1.0,Less than 25,More than 3,F
2349,0,1.0,0.0,25 to 45,More than 3,F
2350,1,0.0,1.0,25 to 45,1 to 3,M
2351,1,1.0,0.0,25 to 45,More than 3,F
2352,0,0.0,0.0,25 to 45,More than 3,F
2353,0,0.0,1.0,Greater than 45,1 to 3,F
2354,1,0.0,1.0,Greater than 45,1 to 3,F
2355,1,0.0,1.0,Greater than 45,More than 3,F
2356,0,1.0,0.0,Greater than 45,1 to 3,F
2357,0,0.0,1.0,25 to 45,0,F
2358,0,0.0,1.0,25 to 45,0,F
2359,1,0.0,0.0,Greater than 45,1 to 3,M
2360,0,0.0,1.0,25 to 45,More than 3,F
2361,0,0.0,0.0,25 to 45,More than 3,F
2362,1,1.0,0.0,25 to 45,More than 3,F
2363,1,0.0,1.0,Less than 25,1 to 3,F
2364,1,0.0,1.0,25 to 45,More than 3,M
2365,1,0.0,0.0,25 to 45,More than 3,M
2366,1,1.0,0.0,Greater than 45,More than 3,F
2367,1,1.0,1.0,25 to 45,1 to 3,M
2368,1,0.0,0.0,Less than 25,1 to 3,F
2369,1,0.0,1.0,25 to 45,More than 3,M
2370,1,0.0,0.0,Greater than 45,More than 3,F
2371,1,0.0,1.0,25 to 45,1 to 3,F
2372,0,0.0,0.0,Less than 25,0,F
2373,0,0.0,1.0,Greater than 45,1 to 3,M
2374,0,0.0,1.0,25 to 45,More than 3,F
2375,1,0.0,0.0,25 to 45,More than 3,M
2376,1,0.0,1.0,Less than 25,1 to 3,M
2377,1,0.0,0.0,Less than 25,1 to 3,F
2378,0,1.0,0.0,25 to 45,0,F
2379,0,0.0,1.0,Greater than 45,1 to 3,F
2380,0,0.0,0.0,25 to 45,1 to 3,F
2381,0,0.0,1.0,25 to 45,More than 3,F
2382,0,0.0,0.0,25 to 45,1 to 3,F
2383,0,0.0,1.0,25 to 45,1 to 3,M
2384,0,0.0,0.0,25 to 45,1 to 3,F
2385,1,0.0,0.0,25 to 45,More than 3,F
2386,0,0.0,1.0,Greater than 45,1 to 3,M
2387,0,0.0,1.0,Greater than 45,1 to 3,F
2388,1,0.0,0.0,Greater than 45,More than 3,F
2389,1,1.0,1.0,Greater than 45,More than 3,F
2390,1,0.0,0.0,25 to 45,1 to 3,F
2391,0,0.0,1.0,Greater than 45,0,M
2392,0,0.0,0.0,25 to 45,0,M
2393,0,0.0,0.0,25 to 45,More than 3,F
2394,1,0.0,0.0,25 to 45,1 to 3,F
2395,1,0.0,0.0,25 to 45,More than 3,F
2396,1,0.0,0.0,25 to 45,1 to 3,M
2397,0,0.0,0.0,25 to 45,1 to 3,F
2398,0,0.0,1.0,Less than 25,0,F
2399,1,1.0,0.0,25 to 45,More than 3,F
2400,0,0.0,0.0,25 to 45,More than 3,F
2401,1,0.0,0.0,25 to 45,More than 3,F
2402,0,1.0,1.0,Less than 25,0,F
2403,0,1.0,1.0,Less than 25,1 to 3,M
2404,0,0.0,1.0,25 to 45,1 to 3,F
2405,0,1.0,0.0,Less than 25,1 to 3,F
2406,1,0.0,0.0,25 to 45,More than 3,F
2407,1,0.0,0.0,Greater than 45,0,M
2408,0,0.0,0.0,Less than 25,1 to 3,F
2409,1,0.0,0.0,25 to 45,More than 3,F
2410,0,0.0,0.0,25 to 45,More than 3,F
2411,0,0.0,0.0,25 to 45,More than 3,M
2412,0,0.0,1.0,Greater than 45,1 to 3,M
2413,0,0.0,0.0,25 to 45,1 to 3,F
2414,1,0.0,0.0,25 to 45,More than 3,F
2415,0,0.0,1.0,25 to 45,0,F
2416,0,0.0,1.0,25 to 45,1 to 3,F
2417,1,0.0,0.0,25 to 45,1 to 3,M
2418,1,0.0,0.0,Less than 25,1 to 3,F
2419,1,0.0,0.0,Less than 25,0,M
2420,0,0.0,0.0,25 to 45,1 to 3,F
2421,1,0.0,0.0,25 to 45,More than 3,F
2422,1,0.0,0.0,Less than 25,More than 3,F
2423,1,0.0,0.0,25 to 45,More than 3,M
2424,1,0.0,0.0,25 to 45,More than 3,F
2425,1,0.0,0.0,Less than 25,1 to 3,F
2426,1,1.0,1.0,25 to 45,More than 3,F
2427,1,0.0,0.0,25 to 45,1 to 3,F
2428,1,0.0,1.0,25 to 45,0,F
2429,1,0.0,1.0,Greater than 45,More than 3,F
2430,1,0.0,0.0,Greater than 45,More than 3,F
2431,0,1.0,1.0,Greater than 45,0,F
2432,0,0.0,0.0,Greater than 45,1 to 3,F
2433,0,0.0,1.0,Greater than 45,0,F
2434,1,0.0,0.0,25 to 45,1 to 3,F
2435,0,0.0,0.0,Less than 25,1 to 3,F
2436,1,0.0,0.0,Greater than 45,More than 3,F
2437,0,0.0,0.0,25 to 45,More than 3,F
2438,1,0.0,1.0,Greater than 45,0,F
2439,1,0.0,0.0,Less than 25,1 to 3,M
2440,1,0.0,1.0,25 to 45,1 to 3,M
2441,0,0.0,0.0,Greater than 45,1 to 3,M
2442,0,0.0,0.0,25 to 45,1 to 3,F
2443,1,0.0,1.0,25 to 45,More than 3,M
2444,0,0.0,1.0,Greater than 45,1 to 3,M
2445,1,0.0,0.0,25 to 45,More than 3,F
2446,0,0.0,1.0,25 to 45,More than 3,F
2447,0,0.0,0.0,Greater than 45,0,F
2448,1,0.0,0.0,25 to 45,More than 3,F
2449,0,0.0,1.0,Less than 25,More than 3,F
2450,0,0.0,1.0,25 to 45,More than 3,F
2451,0,1.0,1.0,25 to 45,0,M
2452,0,1.0,1.0,Greater than 45,0,M
2453,0,1.0,0.0,25 to 45,0,F
2454,1,0.0,0.0,25 to 45,More than 3,F
2455,1,0.0,1.0,25 to 45,1 to 3,F
2456,0,0.0,1.0,25 to 45,0,F
2457,1,0.0,0.0,Less than 25,1 to 3,M
2458,1,0.0,0.0,25 to 45,More than 3,F
2459,1,0.0,0.0,25 to 45,More than 3,F
2460,1,0.0,0.0,25 to 45,More than 3,M
2461,0,0.0,0.0,Greater than 45,0,M
2462,0,1.0,1.0,25 to 45,1 to 3,M
2463,0,0.0,1.0,25 to 45,0,F
2464,0,0.0,1.0,Greater than 45,1 to 3,F
2465,0,0.0,0.0,Less than 25,1 to 3,M
2466,0,0.0,0.0,Greater than 45,0,M
2467,1,1.0,1.0,Greater than 45,0,M
2468,1,0.0,0.0,Less than 25,1 to 3,F
2469,1,0.0,0.0,Less than 25,0,F
2470,1,1.0,1.0,Less than 25,0,F
2471,0,0.0,0.0,25 to 45,More than 3,F
2472,0,0.0,0.0,Less than 25,1 to 3,F
2473,1,0.0,0.0,Less than 25,0,F
2474,0,0.0,0.0,Greater than 45,More than 3,F
2475,1,1.0,0.0,Less than 25,1 to 3,F
2476,0,0.0,0.0,Less than 25,0,F
2477,0,1.0,1.0,Greater than 45,1 to 3,M
2478,0,0.0,1.0,25 to 45,More than 3,M
2479,0,0.0,0.0,25 to 45,0,F
2480,0,0.0,0.0,25 to 45,0,F
2481,1,0.0,0.0,25 to 45,1 to 3,F
2482,0,0.0,0.0,Less than 25,1 to 3,F
2483,1,0.0,0.0,25 to 45,1 to 3,F
2484,0,0.0,0.0,25 to 45,0,M
2485,1,0.0,1.0,25 to 45,More than 3,F
2486,1,0.0,0.0,25 to 45,More than 3,F
2487,0,0.0,0.0,Greater than 45,More than 3,F
2488,1,1.0,1.0,25 to 45,1 to 3,M
2489,0,0.0,0.0,Greater than 45,0,F
2490,0,1.0,1.0,Less than 25,0,M
2491,0,0.0,1.0,Greater than 45,1 to 3,F
2492,1,0.0,0.0,Less than 25,1 to 3,M
2493,0,1.0,0.0,Less than 25,0,F
2494,0,0.0,0.0,Less than 25,0,F
2495,1,0.0,1.0,25 to 45,More than 3,F
2496,1,1.0,1.0,Greater than 45,1 to 3,F
2497,1,0.0,1.0,25 to 45,More than 3,M
2498,1,0.0,0.0,Less than 25,1 to 3,M
2499,1,0.0,1.0,25 to 45,More than 3,F
2500,1,0.0,1.0,Greater than 45,1 to 3,M
2501,1,0.0,0.0,25 to 45,1 to 3,F
2502,0,0.0,0.0,Greater than 45,More than 3,F
2503,0,0.0,0.0,Greater than 45,More than 3,F
2504,1,0.0,0.0,25 to 45,More than 3,M
2505,0,0.0,1.0,25 to 45,1 to 3,M
2506,1,0.0,0.0,Less than 25,1 to 3,F
2507,0,0.0,0.0,25 to 45,More than 3,F
2508,1,0.0,0.0,Greater than 45,More than 3,F
2509,0,0.0,1.0,25 to 45,0,F
2510,0,0.0,0.0,25 to 45,More than 3,F
2511,1,0.0,0.0,25 to 45,More than 3,F
2512,1,0.0,0.0,25 to 45,More than 3,F
2513,1,1.0,1.0,25 to 45,1 to 3,F
2514,1,0.0,0.0,Greater than 45,More than 3,M
2515,0,0.0,0.0,25 to 45,More than 3,F
2516,1,1.0,1.0,Less than 25,1 to 3,M
2517,0,0.0,1.0,25 to 45,1 to 3,F
2518,0,0.0,1.0,Greater than 45,0,F
2519,1,1.0,1.0,Less than 25,0,M
2520,1,0.0,1.0,25 to 45,More than 3,M
2521,1,0.0,0.0,Less than 25,More than 3,F
2522,1,0.0,0.0,25 to 45,More than 3,M
2523,0,0.0,1.0,25 to 45,1 to 3,F
2524,1,0.0,0.0,25 to 45,More than 3,F
2525,1,0.0,0.0,25 to 45,More than 3,M
2526,0,1.0,1.0,25 to 45,1 to 3,F
2527,1,1.0,0.0,25 to 45,0,M
2528,0,0.0,0.0,25 to 45,More than 3,M
2529,0,1.0,0.0,25 to 45,0,M
2530,1,0.0,0.0,25 to 45,More than 3,F
2531,1,0.0,1.0,Greater than 45,More than 3,F
2532,0,0.0,0.0,25 to 45,1 to 3,M
2533,0,0.0,0.0,25 to 45,1 to 3,F
2534,1,0.0,0.0,25 to 45,More than 3,F
2535,0,1.0,0.0,25 to 45,More than 3,F
2536,1,0.0,1.0,25 to 45,More than 3,F
2537,1,1.0,0.0,25 to 45,More than 3,F
2538,1,0.0,0.0,25 to 45,More than 3,F
2539,0,1.0,0.0,25 to 45,0,F
2540,1,0.0,0.0,Less than 25,1 to 3,F
2541,0,0.0,0.0,25 to 45,1 to 3,F
2542,1,0.0,0.0,Less than 25,1 to 3,F
2543,0,1.0,1.0,Greater than 45,More than 3,F
2544,1,1.0,0.0,Less than 25,1 to 3,M
2545,0,0.0,1.0,25 to 45,0,F
2546,0,0.0,0.0,25 to 45,More than 3,M
2547,1,0.0,1.0,25 to 45,1 to 3,M
2548,0,0.0,1.0,Greater than 45,0,M
2549,0,0.0,0.0,25 to 45,More than 3,F
2550,1,0.0,1.0,25 to 45,1 to 3,F
2551,0,0.0,1.0,25 to 45,0,M
2552,0,0.0,1.0,25 to 45,0,M
2553,0,0.0,1.0,25 to 45,0,M
2554,1,1.0,1.0,Less than 25,1 to 3,F
2555,0,0.0,0.0,25 to 45,More than 3,M
2556,1,0.0,0.0,Less than 25,0,F
2557,0,1.0,1.0,25 to 45,0,M
2558,0,0.0,1.0,Greater than 45,More than 3,F
2559,0,0.0,1.0,Greater than 45,1 to 3,M
2560,0,0.0,0.0,25 to 45,More than 3,F
2561,0,0.0,0.0,Less than 25,1 to 3,F
2562,1,1.0,0.0,25 to 45,More than 3,F
2563,0,1.0,0.0,25 to 45,0,F
2564,1,0.0,1.0,Greater than 45,0,F
2565,1,0.0,1.0,Greater than 45,0,M
2566,0,0.0,0.0,Greater than 45,1 to 3,M
2567,1,0.0,0.0,Less than 25,1 to 3,M
2568,1,0.0,0.0,Greater than 45,1 to 3,M
2569,0,0.0,1.0,25 to 45,1 to 3,M
2570,0,0.0,0.0,25 to 45,More than 3,F
2571,1,0.0,0.0,25 to 45,More than 3,F
2572,1,0.0,0.0,Greater than 45,1 to 3,F
2573,0,1.0,0.0,Greater than 45,0,M
2574,1,0.0,0.0,25 to 45,More than 3,F
2575,0,1.0,1.0,25 to 45,1 to 3,F
2576,0,0.0,0.0,Greater than 45,More than 3,F
2577,1,0.0,1.0,Less than 25,0,M
2578,0,1.0,1.0,Greater than 45,0,F
2579,0,0.0,1.0,25 to 45,1 to 3,F
2580,0,0.0,0.0,Less than 25,1 to 3,F
2581,0,1.0,0.0,Less than 25,0,F
2582,0,1.0,0.0,Greater than 45,0,F
2583,1,0.0,1.0,Less than 25,More than 3,F
2584,1,0.0,0.0,25 to 45,More than 3,F
2585,1,0.0,0.0,25 to 45,More than 3,M
2586,0,0.0,0.0,Greater than 45,More than 3,M
2587,0,0.0,0.0,25 to 45,1 to 3,F
2588,1,0.0,0.0,25 to 45,More than 3,M
2589,1,1.0,0.0,25 to 45,0,F
2590,0,0.0,1.0,Less than 25,1 to 3,F
2591,1,0.0,0.0,Less than 25,1 to 3,F
2592,1,0.0,1.0,Greater than 45,1 to 3,F
2593,0,0.0,0.0,25 to 45,More than 3,F
2594,0,0.0,1.0,25 to 45,0,M
2595,1,0.0,1.0,25 to 45,1 to 3,M
2596,0,0.0,1.0,25 to 45,1 to 3,F
2597,0,0.0,0.0,Less than 25,0,F
2598,0,0.0,0.0,25 to 45,0,M
2599,1,0.0,1.0,25 to 45,More than 3,F
2600,0,0.0,1.0,Greater than 45,0,F
2601,0,0.0,0.0,Less than 25,0,F
2602,0,0.0,1.0,25 to 45,0,M
2603,1,1.0,0.0,Less than 25,1 to 3,F
2604,1,0.0,1.0,25 to 45,More than 3,F
2605,0,1.0,1.0,Greater than 45,1 to 3,F
2606,1,1.0,1.0,25 to 45,1 to 3,F
2607,1,0.0,1.0,Less than 25,More than 3,M
2608,0,0.0,0.0,25 to 45,0,M
2609,0,0.0,0.0,Greater than 45,More than 3,F
2610,0,1.0,1.0,Greater than 45,1 to 3,F
2611,0,0.0,0.0,Less than 25,1 to 3,F
2612,0,0.0,0.0,25 to 45,0,M
2613,1,1.0,1.0,25 to 45,1 to 3,F
2614,1,0.0,0.0,25 to 45,More than 3,F
2615,0,1.0,1.0,25 to 45,1 to 3,M
2616,0,0.0,0.0,25 to 45,1 to 3,F
2617,1,0.0,0.0,Less than 25,0,M
2618,1,0.0,0.0,Greater than 45,1 to 3,M
2619,0,1.0,1.0,25 to 45,1 to 3,F
2620,0,0.0,1.0,25 to 45,0,F
2621,1,0.0,0.0,25 to 45,More than 3,F
2622,0,0.0,0.0,25 to 45,0,F
2623,1,0.0,0.0,Less than 25,More than 3,F
2624,1,0.0,0.0,Less than 25,0,F
2625,0,0.0,0.0,Less than 25,0,F
2626,1,0.0,0.0,Less than 25,1 to 3,F
2627,0,1.0,0.0,25 to 45,0,M
2628,0,0.0,1.0,Greater than 45,More than 3,M
2629,1,0.0,0.0,Greater than 45,More than 3,F
2630,0,0.0,1.0,Less than 25,0,F
2631,0,0.0,1.0,25 to 45,0,F
2632,1,0.0,0.0,25 to 45,More than 3,F
2633,1,0.0,0.0,Less than 25,1 to 3,M
2634,1,0.0,1.0,Less than 25,More than 3,F
2635,1,0.0,1.0,Less than 25,0,M
2636,1,0.0,0.0,25 to 45,More than 3,F
2637,1,1.0,1.0,Greater than 45,1 to 3,M
2638,1,0.0,1.0,25 to 45,More than 3,F
2639,0,0.0,0.0,Less than 25,0,F
2640,0,0.0,1.0,Greater than 45,More than 3,F
2641,1,0.0,0.0,Greater than 45,More than 3,F
2642,1,0.0,0.0,Greater than 45,More than 3,M
2643,0,1.0,0.0,25 to 45,1 to 3,M
2644,0,0.0,1.0,Greater than 45,More than 3,M
2645,1,0.0,0.0,25 to 45,More than 3,F
2646,0,0.0,0.0,25 to 45,More than 3,M
2647,1,0.0,0.0,Less than 25,0,M
2648,1,0.0,1.0,Greater than 45,1 to 3,F
2649,0,0.0,0.0,Greater than 45,More than 3,M
2650,1,0.0,0.0,Less than 25,1 to 3,F
2651,0,0.0,1.0,Greater than 45,1 to 3,M
2652,0,0.0,0.0,25 to 45,0,M
2653,1,1.0,0.0,25 to 45,More than 3,F
2654,0,0.0,1.0,Less than 25,1 to 3,M
2655,1,0.0,0.0,25 to 45,0,M
2656,1,1.0,0.0,25 to 45,1 to 3,M
2657,0,0.0,0.0,25 to 45,1 to 3,M
2658,1,0.0,1.0,Less than 25,1 to 3,F
2659,1,0.0,0.0,25 to 45,More than 3,F
2660,1,1.0,0.0,25 to 45,More than 3,F
2661,0,0.0,1.0,Greater than 45,0,M
2662,0,1.0,1.0,25 to 45,1 to 3,F
2663,1,0.0,0.0,25 to 45,More than 3,F
2664,1,0.0,0.0,25 to 45,More than 3,F
2665,0,0.0,1.0,Greater than 45,More than 3,F
2666,1,0.0,1.0,25 to 45,More than 3,F
2667,0,0.0,1.0,25 to 45,0,M
2668,0,0.0,1.0,25 to 45,1 to 3,F
2669,1,0.0,0.0,25 to 45,More than 3,M
2670,1,0.0,1.0,25 to 45,1 to 3,F
2671,0,0.0,0.0,Greater than 45,1 to 3,F
2672,0,0.0,0.0,25 to 45,More than 3,M
2673,0,0.0,1.0,Greater than 45,More than 3,M
2674,0,0.0,0.0,25 to 45,1 to 3,F
2675,0,1.0,1.0,Less than 25,1 to 3,M
2676,0,0.0,1.0,25 to 45,0,M
2677,0,0.0,0.0,25 to 45,More than 3,F
2678,0,1.0,0.0,25 to 45,0,M
2679,1,0.0,0.0,25 to 45,1 to 3,F
2680,0,1.0,1.0,Greater than 45,More than 3,F
2681,0,0.0,0.0,25 to 45,1 to 3,M
2682,1,0.0,0.0,25 to 45,1 to 3,F
2683,0,0.0,0.0,25 to 45,1 to 3,M
2684,1,0.0,0.0,Less than 25,0,F
2685,0,0.0,0.0,Less than 25,0,F
2686,1,0.0,0.0,Less than 25,1 to 3,F
2687,1,0.0,0.0,25 to 45,More than 3,F
2688,0,1.0,1.0,25 to 45,0,M
2689,1,0.0,1.0,Less than 25,1 to 3,M
2690,1,0.0,0.0,Less than 25,1 to 3,F
2691,1,0.0,0.0,25 to 45,More than 3,F
2692,0,0.0,1.0,Greater than 45,1 to 3,M
2693,1,0.0,0.0,Less than 25,0,F
2694,0,0.0,1.0,Greater than 45,0,F
2695,0,0.0,1.0,25 to 45,1 to 3,M
2696,0,0.0,1.0,25 to 45,1 to 3,M
2697,1,0.0,0.0,Greater than 45,1 to 3,M
2698,0,1.0,0.0,25 to 45,More than 3,F
2699,0,0.0,0.0,25 to 45,More than 3,M
2700,0,0.0,0.0,25 to 45,1 to 3,M
2701,1,0.0,0.0,25 to 45,1 to 3,M
2702,1,0.0,0.0,Greater than 45,More than 3,M
2703,0,0.0,0.0,25 to 45,0,F
2704,1,0.0,1.0,Greater than 45,More than 3,F
2705,1,0.0,0.0,25 to 45,More than 3,F
2706,1,1.0,1.0,Greater than 45,More than 3,F
2707,0,0.0,0.0,Greater than 45,1 to 3,M
2708,0,0.0,1.0,25 to 45,0,F
2709,0,1.0,1.0,25 to 45,0,M
2710,1,0.0,1.0,25 to 45,0,M
2711,0,0.0,1.0,Greater than 45,0,M
2712,0,0.0,1.0,Greater than 45,0,M
2713,0,1.0,0.0,25 to 45,1 to 3,M
2714,0,0.0,1.0,25 to 45,1 to 3,F
2715,0,0.0,1.0,25 to 45,More than 3,M
2716,1,0.0,0.0,Greater than 45,1 to 3,F
2717,0,0.0,0.0,25 to 45,0,M
2718,0,0.0,0.0,25 to 45,More than 3,F
2719,1,0.0,0.0,25 to 45,1 to 3,F
2720,0,0.0,0.0,25 to 45,1 to 3,F
2721,1,0.0,0.0,25 to 45,More than 3,M
2722,0,0.0,1.0,Greater than 45,1 to 3,F
2723,1,0.0,0.0,Greater than 45,More than 3,M
2724,0,0.0,0.0,25 to 45,1 to 3,F
2725,0,0.0,1.0,Less than 25,1 to 3,M
2726,0,1.0,0.0,Less than 25,0,M
2727,1,0.0,0.0,Less than 25,1 to 3,M
2728,0,0.0,1.0,Greater than 45,1 to 3,F
2729,1,1.0,1.0,25 to 45,1 to 3,F
2730,1,0.0,0.0,25 to 45,More than 3,F
2731,0,0.0,0.0,25 to 45,1 to 3,F
2732,0,0.0,0.0,Greater than 45,More than 3,F
2733,1,0.0,1.0,25 to 45,0,M
2734,0,0.0,1.0,Greater than 45,1 to 3,F
2735,0,0.0,1.0,25 to 45,1 to 3,M
2736,1,0.0,0.0,25 to 45,0,F
2737,0,0.0,1.0,25 to 45,0,M
2738,1,1.0,0.0,25 to 45,1 to 3,F
2739,0,0.0,0.0,Less than 25,1 to 3,F
2740,1,0.0,1.0,25 to 45,0,F
2741,1,1.0,1.0,25 to 45,More than 3,F
2742,1,0.0,1.0,25 to 45,1 to 3,M
2743,0,0.0,0.0,Less than 25,1 to 3,F
2744,0,0.0,1.0,25 to 45,0,F
2745,1,0.0,1.0,25 to 45,1 to 3,M
2746,1,0.0,0.0,25 to 45,More than 3,M
2747,1,0.0,0.0,Less than 25,0,F
2748,1,0.0,1.0,Greater than 45,More than 3,F
2749,1,0.0,1.0,25 to 45,More than 3,F
2750,1,0.0,0.0,25 to 45,0,F
2751,1,0.0,0.0,Less than 25,1 to 3,F
2752,0,0.0,1.0,25 to 45,1 to 3,F
2753,1,0.0,0.0,Greater than 45,More than 3,F
